shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon
5..N02R,411,40.817711,-73.927793
5..N02R,412,40.817741,-73.927816
5..N02R,413,40.817770,-73.927844
5..N02R,414,40.817799,-73.927878
5..N02R,415,40.817826,-73.927916
5..N02R,416,40.817853,-73.927960
5..N02R,417,40.817879,-73.928010
5..N02R,418,40.817904,-73.928064
5..N02R,419,40.817930,-73.928110
5..N02R,420,40.817953,-73.928157
5..N02R,421,40.817978,-73.928189
5..N02R,422,40.818003,-73.928219
5..N02R,423,40.818028,-73.928247
5..N02R,424,40.818054,-73.928274
5..N02R,425,40.818080,-73.928298
5..N02R,426,40.818106,-73.928320
5..N02R,427,40.818132,-73.928341
5..N02R,428,40.818159,-73.928360
5..N02R,429,40.818186,-73.928376
5..N02R,430,40.818213,-73.928391
5..N02R,431,40.818240,-73.928404
5..N02R,432,40.818268,-73.928415
5..N02R,433,40.818296,-73.928424
5..N02R,434,40.818324,-73.928431
5..N02R,435,40.818387,-73.928426
5..N02R,436,40.818444,-73.928415
5..N02R,437,40.818496,-73.928399
5..N02R,438,40.818542,-73.928378
5..N02R,439,40.818583,-73.928351
5..N02R,440,40.818618,-73.928318
5..N02R,441,40.818647,-73.928281
5..N02R,442,40.818671,-73.928238
5..N02R,443,40.818690,-73.928189
5..N02R,444,40.818702,-73.928136
5..N02R,445,40.818710,-73.928077
5..N02R,446,40.818711,-73.928012
5..N02R,447,40.818707,-73.927942
5..N02R,448,40.818698,-73.927867
5..N02R,449,40.818685,-73.927782
5..N02R,450,40.818410,-73.926718
5..N02R,451,40.816109,-73.917757
5..N02R,452,40.815782,-73.916675
5..N02R,453,40.815732,-73.916492
5..N02R,454,40.815702,-73.916277
5..N02R,455,40.815684,-73.915934
5..N02R,456,40.815699,-73.915680
5..N02R,457,40.815740,-73.915469
5..N02R,458,40.815820,-73.915203
5..N02R,459,40.815913,-73.914951
5..N02R,460,40.815961,-73.914835
5..N02R,461,40.816005,-73.914728
5..N02R,462,40.816109,-73.914448
5..N02R,463,40.816171,-73.914233
5..N02R,464,40.816201,-73.914030
5..N02R,465,40.816213,-73.913796
5..N02R,466,40.816201,-73.913574
5..N02R,467,40.816180,-73.913328
5..N02R,468,40.816113,-73.912669
5..N02R,469,40.816033,-73.911842
5..N02R,470,40.815974,-73.911136
5..N02R,471,40.815949,-73.910726
5..N02R,472,40.815931,-73.910364
5..N02R,473,40.815931,-73.910082
5..N02R,474,40.815926,-73.909808
5..N02R,475,40.815936,-73.909395
5..N02R,476,40.815963,-73.909111
5..N02R,477,40.816003,-73.908903
5..N02R,478,40.816055,-73.908682
5..N02R,479,40.816174,-73.908375
5..N02R,480,40.816490,-73.907807
5..N02R,481,40.817578,-73.905946
5..N02R,482,40.817813,-73.905518
5..N02R,483,40.818004,-73.905114
5..N02R,484,40.818400,-73.904210
5..N02R,485,40.818818,-73.903268
5..N02R,486,40.819113,-73.902687
5..N02R,487,40.819585,-73.901770
5..N02R,488,40.822181,-73.896736
5..N02R,489,40.824073,-73.893064
5..N02R,490,40.824223,-73.892771
5..N02R,491,40.824431,-73.892368
5..N02R,492,40.824494,-73.892265
5..N02R,493,40.824554,-73.892182
5..N02R,494,40.824649,-73.892091
5..N02R,495,40.824739,-73.892021
5..N02R,496,40.824818,-73.891978
5..N02R,497,40.824901,-73.891946
5..N02R,498,40.824983,-73.891929
5..N02R,499,40.825069,-73.891922
5..N02R,500,40.825522,-73.891924
5..N02R,501,40.829842,-73.891875
5..N02R,502,40.829993,-73.891865
5..N02R,503,40.830113,-73.891849
5..N02R,504,40.830227,-73.891830
5..N02R,505,40.830395,-73.891793
5..N02R,506,40.830667,-73.891704
5..N02R,507,40.830888,-73.891611
5..N02R,508,40.831153,-73.891469
5..N02R,509,40.831358,-73.891340
5..N02R,510,40.836619,-73.888195
5..N02R,511,40.836830,-73.888068
5..N02R,512,40.837034,-73.887939
5..N02R,513,40.837218,-73.887800
5..N02R,514,40.837288,-73.887734
5..N02R,515,40.837371,-73.887650
5..N02R,516,40.837463,-73.887544
5..N02R,517,40.837713,-73.887183
5..N02R,518,40.838935,-73.885120
5..N02R,519,40.839063,-73.884886
5..N02R,520,40.839165,-73.884651
5..N02R,521,40.839252,-73.884441
5..N02R,522,40.839342,-73.884172
5..N02R,523,40.839419,-73.883891
5..N02R,524,40.839484,-73.883573
5..N02R,525,40.839521,-73.883293
5..N02R,526,40.839546,-73.883030
5..N02R,527,40.839567,-73.882597
5..N02R,528,40.839591,-73.882191
5..N02R,529,40.839613,-73.881967
5..N02R,530,40.839642,-73.881759
5..N02R,531,40.839719,-73.881408
5..N02R,532,40.839802,-73.881149
5..N02R,533,40.839913,-73.880850
5..N02R,534,40.840057,-73.880498
5..N02R,535,40.840155,-73.880284
5..N02R,536,40.840229,-73.880147
5..N02R,537,40.840295,-73.880049
5..N02R,538,40.840415,-73.879899
5..N02R,539,40.840583,-73.879734
5..N02R,540,40.841051,-73.879283
5..N02R,541,40.841151,-73.879175
5..N02R,542,40.841205,-73.879076
5..N02R,543,40.841245,-73.878966
5..N02R,544,40.841273,-73.878829
5..N02R,545,40.841277,-73.878707
5..N02R,546,40.841267,-73.878599
5..N02R,547,40.841249,-73.878512
5..N02R,548,40.841212,-73.878423
5..N02R,549,40.841130,-73.878219
5..N02R,550,40.841049,-73.878027
5..N02R,551,40.840945,-73.877782
5..N02R,552,40.840895,-73.877644
5..N02R,553,40.840846,-73.877474
5..N02R,554,40.840817,-73.877330
5..N02R,555,40.840795,-73.877172
5..N02R,556,40.840786,-73.877010
5..N02R,557,40.840784,-73.876841
5..N02R,558,40.840801,-73.876624
5..N02R,559,40.840847,-73.876313
5..N02R,560,40.841121,-73.874736
5..N02R,561,40.841170,-73.874543
5..N02R,562,40.841210,-73.874430
5..N02R,563,40.841252,-73.874329
5..N02R,564,40.841324,-73.874215
5..N02R,565,40.841402,-73.874109
5..N02R,566,40.841894,-73.873488
5..N02R,567,40.843250,-73.871790
5..N02R,568,40.843567,-73.871389
5..N02R,569,40.843910,-73.871028
5..N02R,570,40.844101,-73.870857
5..N02R,571,40.844293,-73.870717
5..N02R,572,40.844505,-73.870597
5..N02R,573,40.844767,-73.870472
5..N02R,574,40.845525,-73.870143
5..N02R,575,40.845968,-73.869952
5..N02R,576,40.846768,-73.869609
5..N02R,577,40.847153,-73.869431
5..N02R,578,40.847565,-73.869194
5..N02R,579,40.848828,-73.868457
5..N02R,580,40.849338,-73.868153
5..N02R,581,40.849629,-73.867986
5..N02R,582,40.849772,-73.867921
5..N02R,583,40.849929,-73.867873
5..N02R,584,40.850070,-73.867846
5..N02R,585,40.850249,-73.867834
5..N02R,586,40.857192,-73.867615
5..N02R,587,40.865462,-73.867352
5..N02R,588,40.871356,-73.867164
5..N02R,589,40.875827,-73.867025
5..N02R,590,40.876190,-73.867016
5..N02R,591,40.876367,-73.866997
5..N02R,592,40.876523,-73.866970
5..N02R,593,40.876693,-73.866928
5..N02R,594,40.876861,-73.866859
5..N02R,595,40.876988,-73.866787
5..N02R,596,40.877850,-73.866256
5..N02R,597,40.881715,-73.863846
5..N02R,598,40.883895,-73.862633
5..N02R,599,40.888022,-73.860341
5..N02R,600,40.893193,-73.857473
5..N02R,601,40.897451,-73.855124
5..N02R,602,40.897716,-73.854940
5..N02R,603,40.897900,-73.854784
5..N02R,604,40.898379,-73.854376
5..N03R,0,40.632836,-73.947642
5..N03R,1,40.639967,-73.948411
5..N03R,2,40.645098,-73.948959
5..N03R,3,40.650843,-73.949575
5..N03R,4,40.656652,-73.950200
5..N03R,5,40.662742,-73.950850
5..N03R,6,40.663927,-73.950967
5..N03R,7,40.663989,-73.950974
5..N03R,8,40.664053,-73.950980
5..N03R,9,40.664120,-73.950985
5..N03R,10,40.664189,-73.950989
5..N03R,11,40.664260,-73.950991
5..N03R,12,40.664333,-73.950992
5..N03R,13,40.664409,-73.950992
5..N03R,14,40.664487,-73.950990
5..N03R,15,40.664568,-73.950987
5..N03R,16,40.664650,-73.950983
5..N03R,17,40.664735,-73.950978
5..N03R,18,40.664823,-73.950971
5..N03R,19,40.664912,-73.950963
5..N03R,20,40.665004,-73.950954
5..N03R,21,40.665098,-73.950942
5..N03R,22,40.667883,-73.950683
5..N03R,23,40.668466,-73.950632
5..N03R,24,40.669120,-73.950569
5..N03R,25,40.669213,-73.950559
5..N03R,26,40.669300,-73.950557
5..N03R,27,40.669381,-73.950570
5..N03R,28,40.669457,-73.950596
5..N03R,29,40.669528,-73.950634
5..N03R,30,40.669592,-73.950684
5..N03R,31,40.669652,-73.950748
5..N03R,32,40.669705,-73.950823
5..N03R,33,40.669753,-73.950912
5..N03R,34,40.669795,-73.951013
5..N03R,35,40.669832,-73.951126
5..N03R,36,40.669863,-73.951252
5..N03R,37,40.669889,-73.951391
5..N03R,38,40.669909,-73.951542
5..N03R,39,40.669922,-73.951706
5..N03R,40,40.670083,-73.954713
5..N03R,41,40.670096,-73.954983
5..N03R,42,40.670118,-73.955258
5..N03R,43,40.670157,-73.955542
5..N03R,44,40.670208,-73.955823
5..N03R,45,40.670682,-73.958131
5..N03R,46,40.671987,-73.964375
5..N03R,47,40.672915,-73.968465
5..N03R,48,40.672955,-73.968631
5..N03R,49,40.672999,-73.968779
5..N03R,50,40.673056,-73.968947
5..N03R,51,40.673121,-73.969088
5..N03R,52,40.673208,-73.969259
5..N03R,53,40.673299,-73.969397
5..N03R,54,40.673414,-73.969546
5..N03R,55,40.673552,-73.969694
5..N03R,56,40.673679,-73.969806
5..N03R,57,40.675235,-73.971046
5..N03R,58,40.680829,-73.975098
5..N03R,59,40.684359,-73.977666
5..N03R,60,40.685781,-73.978708
5..N03R,61,40.688246,-73.980492
5..N03R,62,40.688475,-73.980654
5..N03R,63,40.688533,-73.980697
5..N03R,64,40.688593,-73.980740
5..N03R,65,40.688649,-73.980785
5..N03R,66,40.688705,-73.980833
5..N03R,67,40.688757,-73.980884
5..N03R,68,40.688808,-73.980941
5..N03R,69,40.688856,-73.981001
5..N03R,70,40.688902,-73.981065
5..N03R,71,40.688945,-73.981133
5..N03R,72,40.688987,-73.981205
5..N03R,73,40.689027,-73.981280
5..N03R,74,40.689062,-73.981360
5..N03R,75,40.689096,-73.981444
5..N03R,76,40.689130,-73.981529
5..N03R,77,40.689164,-73.981616
5..N03R,78,40.690545,-73.985065
5..N03R,79,40.692195,-73.989185
5..N03R,80,40.692211,-73.989230
5..N03R,81,40.692226,-73.989278
5..N03R,82,40.692242,-73.989328
5..N03R,83,40.692257,-73.989382
5..N03R,84,40.692271,-73.989438
5..N03R,85,40.692286,-73.989497
5..N03R,86,40.692300,-73.989558
5..N03R,87,40.692314,-73.989623
5..N03R,88,40.692328,-73.989690
5..N03R,89,40.692341,-73.989760
5..N03R,90,40.692354,-73.989832
5..N03R,91,40.692367,-73.989908
5..N03R,92,40.692380,-73.989986
5..N03R,93,40.692392,-73.990067
5..N03R,94,40.692404,-73.990151
5..N03R,95,40.693147,-73.995080
5..N03R,96,40.693837,-73.998992
5..N03R,97,40.693877,-73.999213
5..N03R,98,40.694217,-74.000520
5..N03R,99,40.694369,-74.001108
5..N03R,100,40.694560,-74.001884
5..N03R,101,40.694739,-74.002639
5..N03R,102,40.694909,-74.003274
5..N03R,103,40.695132,-74.003986
5..N03R,104,40.695366,-74.004589
5..N03R,105,40.695589,-74.005177
5..N03R,106,40.695813,-74.005764
5..N03R,107,40.696065,-74.006198
5..N03R,108,40.700938,-74.012544
5..N03R,109,40.702003,-74.013973
5..N03R,110,40.702119,-74.014111
5..N03R,111,40.702238,-74.014233
5..N03R,112,40.702361,-74.014341
5..N03R,113,40.702488,-74.014432
5..N03R,114,40.702618,-74.014509
5..N03R,115,40.702752,-74.014569
5..N03R,116,40.702890,-74.014615
5..N03R,117,40.703031,-74.014645
5..N03R,118,40.703176,-74.014660
5..N03R,119,40.703325,-74.014659
5..N03R,120,40.703477,-74.014643
5..N03R,121,40.703634,-74.014612
5..N03R,122,40.703793,-74.014565
5..N03R,123,40.703957,-74.014503
5..N03R,124,40.704123,-74.014428
5..N03R,125,40.704817,-74.014065
5..N03R,126,40.705053,-74.013932
5..N03R,127,40.705168,-74.013854
5..N03R,128,40.705299,-74.013759
5..N03R,129,40.707557,-74.011862
5..N03R,130,40.710368,-74.009509
5..N03R,131,40.711218,-74.008770
5..N03R,132,40.711238,-74.008748
5..N03R,133,40.711258,-74.008725
5..N03R,134,40.711278,-74.008700
5..N03R,135,40.711296,-74.008675
5..N03R,136,40.711314,-74.008649
5..N03R,137,40.711332,-74.008622
5..N03R,138,40.711348,-74.008594
5..N03R,139,40.711364,-74.008565
5..N03R,140,40.711379,-74.008536
5..N03R,141,40.711393,-74.008505
5..N03R,142,40.711406,-74.008473
5..N03R,143,40.711419,-74.008441
5..N03R,144,40.711431,-74.008407
5..N03R,145,40.711442,-74.008372
5..N03R,146,40.711451,-74.008338
5..N03R,147,40.712214,-74.005290
5..N03R,148,40.712228,-74.005233
5..N03R,149,40.712243,-74.005177
5..N03R,150,40.712260,-74.005124
5..N03R,151,40.712278,-74.005073
5..N03R,152,40.712297,-74.005023
5..N03R,153,40.712318,-74.004976
5..N03R,154,40.712340,-74.004930
5..N03R,155,40.712363,-74.004886
5..N03R,156,40.712387,-74.004845
5..N03R,157,40.712413,-74.004805
5..N03R,158,40.712440,-74.004767
5..N03R,159,40.712469,-74.004731
5..N03R,160,40.712498,-74.004697
5..N03R,161,40.712530,-74.004665
5..N03R,162,40.712564,-74.004631
5..N03R,163,40.713065,-74.004131
5..N03R,164,40.713850,-74.003437
5..N03R,165,40.713889,-74.003402
5..N03R,166,40.713930,-74.003369
5..N03R,167,40.713971,-74.003339
5..N03R,168,40.714014,-74.003311
5..N03R,169,40.714057,-74.003286
5..N03R,170,40.714102,-74.003263
5..N03R,171,40.714149,-74.003242
5..N03R,172,40.714196,-74.003224
5..N03R,173,40.714244,-74.003209
5..N03R,174,40.714294,-74.003195
5..N03R,175,40.714345,-74.003184
5..N03R,176,40.714396,-74.003176
5..N03R,177,40.714449,-74.003170
5..N03R,178,40.714504,-74.003166
5..N03R,179,40.714559,-74.003165
5..N03R,180,40.715371,-74.003063
5..N03R,181,40.715405,-74.003059
5..N03R,182,40.715438,-74.003054
5..N03R,183,40.715471,-74.003048
5..N03R,184,40.715503,-74.003040
5..N03R,185,40.715535,-74.003031
5..N03R,186,40.715566,-74.003020
5..N03R,187,40.715597,-74.003008
5..N03R,188,40.715627,-74.002994
5..N03R,189,40.715657,-74.002979
5..N03R,190,40.715687,-74.002963
5..N03R,191,40.715716,-74.002945
5..N03R,192,40.715744,-74.002925
5..N03R,193,40.715772,-74.002905
5..N03R,194,40.715800,-74.002883
5..N03R,195,40.715827,-74.002859
5..N03R,196,40.718803,-74.000193
5..N03R,197,40.720055,-73.999049
5..N03R,198,40.722125,-73.997276
5..N03R,199,40.722138,-73.997264
5..N03R,200,40.722151,-73.997253
5..N03R,201,40.722163,-73.997241
5..N03R,202,40.722176,-73.997231
5..N03R,203,40.722188,-73.997220
5..N03R,204,40.722201,-73.997210
5..N03R,205,40.722213,-73.997201
5..N03R,206,40.722225,-73.997191
5..N03R,207,40.722237,-73.997183
5..N03R,208,40.722249,-73.997174
5..N03R,209,40.722261,-73.997166
5..N03R,210,40.722273,-73.997158
5..N03R,211,40.722285,-73.997151
5..N03R,212,40.722301,-73.997141
5..N03R,213,40.722322,-73.997128
5..N03R,214,40.722336,-73.997120
5..N03R,215,40.722350,-73.997112
5..N03R,216,40.722364,-73.997104
5..N03R,217,40.722379,-73.997096
5..N03R,218,40.722393,-73.997088
5..N03R,219,40.722407,-73.997081
5..N03R,220,40.722421,-73.997073
5..N03R,221,40.722435,-73.997066
5..N03R,222,40.722450,-73.997060
5..N03R,223,40.722464,-73.997053
5..N03R,224,40.722478,-73.997047
5..N03R,225,40.722492,-73.997041
5..N03R,226,40.722507,-73.997035
5..N03R,227,40.722521,-73.997029
5..N03R,228,40.723289,-73.996736
5..N03R,229,40.723314,-73.996726
5..N03R,230,40.723340,-73.996714
5..N03R,231,40.723365,-73.996702
5..N03R,232,40.723390,-73.996690
5..N03R,233,40.723415,-73.996676
5..N03R,234,40.723439,-73.996662
5..N03R,235,40.723464,-73.996647
5..N03R,236,40.723488,-73.996631
5..N03R,237,40.723512,-73.996614
5..N03R,238,40.723536,-73.996597
5..N03R,239,40.723560,-73.996579
5..N03R,240,40.723584,-73.996560
5..N03R,241,40.723607,-73.996540
5..N03R,242,40.723631,-73.996519
5..N03R,243,40.723654,-73.996498
5..N03R,244,40.725915,-73.994659
5..N03R,245,40.727308,-73.993622
5..N03R,246,40.729514,-73.991740
5..N03R,247,40.729555,-73.991705
5..N03R,248,40.729595,-73.991669
5..N03R,249,40.729634,-73.991631
5..N03R,250,40.729673,-73.991592
5..N03R,251,40.729711,-73.991551
5..N03R,252,40.729748,-73.991509
5..N03R,253,40.729785,-73.991466
5..N03R,254,40.729821,-73.991422
5..N03R,255,40.729856,-73.991376
5..N03R,256,40.729891,-73.991328
5..N03R,257,40.729925,-73.991280
5..N03R,258,40.729958,-73.991229
5..N03R,259,40.729991,-73.991178
5..N03R,260,40.730023,-73.991125
5..N03R,261,40.730054,-73.991070
5..N03R,262,40.730098,-73.991003
5..N03R,263,40.730144,-73.990941
5..N03R,264,40.730194,-73.990882
5..N03R,265,40.730246,-73.990827
5..N03R,266,40.730300,-73.990775
5..N03R,267,40.730358,-73.990727
5..N03R,268,40.730419,-73.990682
5..N03R,269,40.730482,-73.990641
5..N03R,270,40.730548,-73.990603
5..N03R,271,40.730618,-73.990569
5..N03R,272,40.730690,-73.990538
5..N03R,273,40.730765,-73.990511
5..N03R,274,40.730843,-73.990488
5..N03R,275,40.730923,-73.990468
5..N03R,276,40.731008,-73.990453
5..N03R,277,40.733476,-73.989863
5..N03R,278,40.733543,-73.989854
5..N03R,279,40.733612,-73.989847
5..N03R,280,40.733682,-73.989842
5..N03R,281,40.733755,-73.989839
5..N03R,282,40.733829,-73.989838
5..N03R,283,40.733905,-73.989840
5..N03R,284,40.733983,-73.989843
5..N03R,285,40.734063,-73.989849
5..N03R,286,40.734145,-73.989857
5..N03R,287,40.734228,-73.989867
5..N03R,288,40.734314,-73.989880
5..N03R,289,40.734401,-73.989894
5..N03R,290,40.734490,-73.989911
5..N03R,291,40.734580,-73.989930
5..N03R,292,40.734673,-73.989951
5..N03R,293,40.734726,-73.989958
5..N03R,294,40.734779,-73.989964
5..N03R,295,40.734832,-73.989967
5..N03R,296,40.734884,-73.989969
5..N03R,297,40.734935,-73.989968
5..N03R,298,40.734986,-73.989965
5..N03R,299,40.735035,-73.989960
5..N03R,300,40.735084,-73.989953
5..N03R,301,40.735133,-73.989944
5..N03R,302,40.735181,-73.989933
5..N03R,303,40.735228,-73.989920
5..N03R,304,40.735274,-73.989904
5..N03R,305,40.735320,-73.989887
5..N03R,306,40.735365,-73.989867
5..N03R,307,40.735409,-73.989845
5..N03R,308,40.739864,-73.986599
5..N03R,309,40.743070,-73.984264
5..N03R,310,40.746081,-73.982076
5..N03R,311,40.751266,-73.978287
5..N03R,312,40.751298,-73.978260
5..N03R,313,40.751327,-73.978232
5..N03R,314,40.751355,-73.978203
5..N03R,315,40.751381,-73.978172
5..N03R,316,40.751406,-73.978141
5..N03R,317,40.751430,-73.978108
5..N03R,318,40.751452,-73.978074
5..N03R,319,40.751472,-73.978038
5..N03R,320,40.751491,-73.978002
5..N03R,321,40.751509,-73.977964
5..N03R,322,40.751525,-73.977925
5..N03R,323,40.751540,-73.977884
5..N03R,324,40.751553,-73.977843
5..N03R,325,40.751565,-73.977800
5..N03R,326,40.751575,-73.977756
5..N03R,327,40.751776,-73.976848
5..N03R,328,40.751967,-73.976038
5..N03R,329,40.751983,-73.975979
5..N03R,330,40.751998,-73.975923
5..N03R,331,40.752014,-73.975869
5..N03R,332,40.752032,-73.975817
5..N03R,333,40.752051,-73.975768
5..N03R,334,40.752072,-73.975721
5..N03R,335,40.752095,-73.975676
5..N03R,336,40.752119,-73.975634
5..N03R,337,40.752145,-73.975594
5..N03R,338,40.752173,-73.975556
5..N03R,339,40.752202,-73.975521
5..N03R,340,40.752233,-73.975487
5..N03R,341,40.752266,-73.975456
5..N03R,342,40.752300,-73.975427
5..N03R,343,40.752336,-73.975400
5..N03R,344,40.757107,-73.971920
5..N03R,345,40.762526,-73.967967
5..N03R,346,40.768141,-73.963870
5..N03R,347,40.773620,-73.959874
5..N03R,348,40.779492,-73.955589
5..N03R,349,40.785672,-73.951070
5..N03R,350,40.790600,-73.947478
5..N03R,351,40.795020,-73.944250
5..N03R,352,40.798629,-73.941617
5..N03R,353,40.804138,-73.937594
5..N03R,354,40.804172,-73.937570
5..N03R,355,40.808118,-73.934685
5..N03R,356,40.808149,-73.934662
5..N03R,357,40.808179,-73.934639
5..N03R,358,40.808209,-73.934616
5..N03R,359,40.808239,-73.934592
5..N03R,360,40.808267,-73.934569
5..N03R,361,40.808296,-73.934546
5..N03R,362,40.808323,-73.934523
5..N03R,363,40.808351,-73.934501
5..N03R,364,40.808377,-73.934478
5..N03R,365,40.808403,-73.934455
5..N03R,366,40.808429,-73.934433
5..N03R,367,40.808454,-73.934410
5..N03R,368,40.808479,-73.934388
5..N03R,369,40.808503,-73.934366
5..N03R,370,40.808526,-73.934344
5..N03R,371,40.812093,-73.930931
5..N03R,372,40.813224,-73.929849
5..N03R,373,40.813881,-73.929281
5..N03R,374,40.813931,-73.929244
5..N03R,375,40.813982,-73.929209
5..N03R,376,40.814033,-73.929174
5..N03R,377,40.814085,-73.929142
5..N03R,378,40.814137,-73.929110
5..N03R,379,40.814189,-73.929080
5..N03R,380,40.814242,-73.929051
5..N03R,381,40.814295,-73.929023
5..N03R,382,40.814348,-73.928997
5..N03R,383,40.814402,-73.928972
5..N03R,384,40.814456,-73.928949
5..N03R,385,40.814511,-73.928927
5..N03R,386,40.814566,-73.928906
5..N03R,387,40.814621,-73.928886
5..N03R,388,40.814677,-73.928868
5..N03R,389,40.816617,-73.928138
5..N03R,390,40.816675,-73.928118
5..N03R,391,40.816732,-73.928097
5..N03R,392,40.816790,-73.928076
5..N03R,393,40.816847,-73.928054
5..N03R,394,40.816905,-73.928031
5..N03R,395,40.816962,-73.928008
5..N03R,396,40.817019,-73.927985
5..N03R,397,40.817077,-73.927961
5..N03R,398,40.817134,-73.927936
5..N03R,399,40.817191,-73.927911
5..N03R,400,40.817247,-73.927885
5..N03R,401,40.817304,-73.927859
5..N03R,402,40.817361,-73.927832
5..N03R,403,40.817417,-73.927805
5..N03R,404,40.817474,-73.927778
5..N03R,405,40.817511,-73.927767
5..N03R,406,40.817547,-73.927758
5..N03R,407,40.817581,-73.927755
5..N03R,408,40.817615,-73.927756
5..N03R,409,40.817648,-73.927763
5..N03R,410,40.817680,-73.927776
5..N03R,411,40.817711,-73.927793
5..N03R,412,40.817741,-73.927816
5..N03R,413,40.817770,-73.927844
5..N03R,414,40.817799,-73.927878
5..N03R,415,40.817826,-73.927916
5..N03R,416,40.817853,-73.927960
5..N03R,417,40.817879,-73.928010
5..N03R,418,40.817904,-73.928064
5..N03R,419,40.817930,-73.928110
5..N03R,420,40.817953,-73.928157
5..N03R,421,40.817978,-73.928189
5..N03R,422,40.818003,-73.928219
5..N03R,423,40.818028,-73.928247
5..N03R,424,40.818054,-73.928274
5..N03R,425,40.818080,-73.928298
5..N03R,426,40.818106,-73.928320
5..N03R,427,40.818132,-73.928341
5..N03R,428,40.818159,-73.928360
5..N03R,429,40.818186,-73.928376
5..N03R,430,40.818213,-73.928391
5..N03R,431,40.818240,-73.928404
5..N03R,432,40.818268,-73.928415
5..N03R,433,40.818296,-73.928424
5..N03R,434,40.818324,-73.928431
5..N03R,435,40.818387,-73.928426
5..N03R,436,40.818444,-73.928415
5..N03R,437,40.818496,-73.928399
5..N03R,438,40.818542,-73.928378
5..N03R,439,40.818583,-73.928351
5..N03R,440,40.818618,-73.928318
5..N03R,441,40.818647,-73.928281
5..N03R,442,40.818671,-73.928238
5..N03R,443,40.818690,-73.928189
